Date,Campaign,Ad Group,Sector,Country,Impressions,Clicks,Cost,Conversions,Conv. value
2024-01-11,HSBC_Search,Brand,Commercial,USA,78039,11166,718.09,2578,227333.71
2024-01-12,HSBC_Search,Brand,Commercial,Germany,94844,11132,1055.16,3473,109222.37
2024-01-13,HSBC_Search,Brand,Commercial,USA,3820,515,261.27,153,36710.55
2024-01-14,HSBC_Search,Brand,Commercial,USA,41895,4147,1949.82,451,109571.2
2024-01-15,HSBC_Search,Brand,Commercial,UK,125620,8830,1733.12,2828,133683.94
2024-01-16,HSBC_Search,Brand,Commercial,UK,56436,6479,2004.71,949,137977.81
2024-01-17,HSBC_Search,Brand,Commercial,Turkey,87155,11207,1595.9,175,42956.21
2024-01-18,HSBC_Search,Brand,Commercial,France,52771,2198,121.97,733,118031.95
2024-01-19,HSBC_Search,Brand,Commercial,Turkey,108532,11269,2300.87,2954,95880.7
2024-01-20,HSBC_Search,Brand,Commercial,Turkey,20253,854,1059.06,132,28727.14
2024-01-21,HSBC_Search,Brand,Commercial,Turkey,65058,4587,2049.8,1286,105030.78
2024-01-22,HSBC_Search,Brand,Commercial,Germany,51497,7220,1876.49,1940,403353.55
2024-01-23,HSBC_Search,Brand,Commercial,Turkey,6088,787,1078.93,249,58213.54
2024-01-24,HSBC_Search,Brand,Commercial,Germany,89918,11709,354.08,1484,235409.15
2024-01-25,HSBC_Search,Brand,Commercial,Germany,68868,4750,1551.99,792,96024.47
2024-01-26,HSBC_Search,Brand,Commercial,Germany,78987,2344,2096.5,759,147324.9
2024-01-27,HSBC_Search,Brand,Commercial,UK,94727,13920,1116.05,3888,397077.02
2024-01-28,HSBC_Search,Brand,Commercial,France,4032,92,325.0,4,683.52
2024-01-29,HSBC_Search,Brand,Commercial,UK,55659,4518,799.78,1187,206549.16
2024-01-30,HSBC_Search,Brand,Commercial,Germany,85604,9665,501.11,1282,226510.85
2024-01-01,HSBC_Search,Generic,Commercial,UK,57799,3814,2067.11,865,75827.65
2024-01-02,HSBC_Search,Generic,Commercial,France,129510,3065,1732.79,94,3471.39
2024-01-03,HSBC_Search,Generic,Commercial,UK,5344,556,1412.65,26,1383.88
2024-01-04,HSBC_Search,Generic,Commercial,France,76414,10504,1657.48,3673,426556.63
2024-01-05,HSBC_Search,Generic,Commercial,Turkey,64759,750,2148.27,289,26845.36
2024-01-06,HSBC_Search,Generic,Commercial,Germany,25556,2942,2306.45,590,37812.69
2024-01-07,HSBC_Search,Generic,Commercial,USA,84150,11772,908.98,1226,247792.36
2024-01-08,HSBC_Search,Generic,Commercial,France,54951,5322,572.51,692,122320.11
2024-01-09,HSBC_Search,Generic,Commercial,UK,96162,14161,1043.19,4029,620869.37
2024-01-10,HSBC_Search,Generic,Commercial,France,34687,1784,168.28,141,16676.79
2024-01-11,HSBC_Search,Generic,Commercial,Germany,101184,4567,1611.17,1456,191142.88
2024-01-12,HSBC_Search,Generic,Commercial,Turkey,91561,8561,1422.9,2985,564204.87
2024-01-13,HSBC_Search,Generic,Commercial,Turkey,139543,15439,2401.48,5530,1245764.71
2024-01-14,HSBC_Search,Generic,Commercial,France,74769,1275,2334.28,479,12193.68
2024-01-15,HSBC_Search,Generic,Commercial,France,33672,1030,2472.67,61,2569.01
2024-01-16,HSBC_Search,Generic,Commercial,UK,69579,4251,985.47,1330,57706.47
2024-01-17,HSBC_Search,Generic,Commercial,Turkey,134340,7980,197.86,2361,302047.97
2024-01-18,HSBC_Search,Generic,Commercial,Germany,47209,6072,1930.24,2004,146090.16
2024-01-19,HSBC_Search,Generic,Commercial,France,145293,21429,1925.22,3026,239854.29
2024-01-20,HSBC_Search,Generic,Commercial,UK,78648,9247,1702.99,2981,406920.88
2024-01-21,HSBC_Search,Generic,Commercial,Turkey,16812,2000,1422.78,123,20580.07
2024-01-22,HSBC_Search,Generic,Commercial,Germany,65504,2907,869.12,194,11695.37
2024-01-23,HSBC_Search,Generic,Commercial,France,10072,1207,2423.83,386,24066.85
2024-01-24,HSBC_Search,Generic,Commercial,UK,17834,2597,1052.29,831,97796.5
2024-01-25,HSBC_Search,Generic,Commercial,Turkey,40902,4513,1104.43,1472,316196.21
2024-01-26,HSBC_Search,Generic,Commercial,France,58362,5994,1175.47,1678,158023.54
2024-01-27,HSBC_Search,Generic,Commercial,France,37021,968,1932.91,0,0.0
2024-01-28,HSBC_Search,Generic,Commercial,USA,125833,395,2088.32,151,32408.48
2024-01-29,HSBC_Search,Generic,Commercial,Turkey,119183,1608,2036.32,499,70879.01
2024-01-30,HSBC_Search,Generic,Commercial,Turkey,140341,20773,1304.68,6830,1583098.39
2024-01-01,HSBC_Search,Competitor,Commercial,UK,60928,2770,139.63,71,10890.96
2024-01-02,HSBC_Search,Competitor,Commercial,France,63493,4552,1286.29,1216,72685.03
2024-01-03,HSBC_Search,Competitor,Commercial,UK,130898,10056,1375.02,3543,414911.33
2024-01-04,HSBC_Search,Competitor,Commercial,USA,109438,5775,195.2,1944,397839.12
2024-01-05,HSBC_Search,Competitor,Commercial,Germany,91211,6551,825.82,545,65994.52
2024-01-06,HSBC_Search,Competitor,Commercial,UK,96489,11171,726.63,4176,254886.04
2024-01-07,HSBC_Search,Competitor,Commercial,Turkey,119112,8974,1271.11,2365,245382.04
2024-01-08,HSBC_Search,Competitor,Commercial,Turkey,52811,2597,867.92,271,52798.69
2024-01-09,HSBC_Search,Competitor,Commercial,Turkey,50733,3663,2438.67,813,132175.66
2024-01-10,HSBC_Search,Competitor,Commercial,USA,17295,967,356.27,380,42754.37
2024-01-11,HSBC_Search,Competitor,Commercial,Germany,92521,2895,2384.92,760,181868.4
2024-01-12,HSBC_Search,Competitor,Commercial,USA,65313,245,1548.88,91,17814.23
2024-01-13,HSBC_Search,Competitor,Commercial,UK,69609,722,1844.48,116,11643.8
2024-01-14,HSBC_Search,Competitor,Commercial,UK,136988,11313,409.26,1216,104754.34
2024-01-15,HSBC_Search,Competitor,Commercial,UK,127471,12141,349.32,2806,517202.75
2024-01-16,HSBC_Search,Competitor,Commercial,USA,128402,18913,1504.21,202,7861.03
2024-01-17,HSBC_Search,Competitor,Commercial,Germany,57034,6624,1822.16,1671,267540.14
2024-01-18,HSBC_Search,Competitor,Commercial,USA,52888,1194,1256.79,118,8713.99
2024-01-19,HSBC_Search,Competitor,Commercial,Germany,35952,1304,1355.34,363,66014.89
2024-01-20,HSBC_Search,Competitor,Commercial,USA,138219,7645,1190.12,897,122791.05
2024-01-21,HSBC_Search,Competitor,Commercial,USA,50821,2840,1889.74,425,20379.43
2024-01-22,HSBC_Search,Competitor,Commercial,USA,62143,7805,2070.15,3003,547345.47
2024-01-23,HSBC_Search,Competitor,Commercial,Turkey,3810,358,1747.67,79,4509.27
2024-01-24,HSBC_Search,Competitor,Commercial,USA,67793,637,550.81,114,3135.76
2024-01-25,HSBC_Search,Competitor,Commercial,USA,52092,1990,2222.88,201,35904.62
2024-01-26,HSBC_Search,Competitor,Commercial,France,136909,6979,1356.77,1503,172379.56
2024-01-27,HSBC_Search,Competitor,Commercial,Turkey,35523,3029,1631.89,1121,185901.93
2024-01-28,HSBC_Search,Competitor,Commercial,Turkey,72616,7694,586.85,413,65377.65
2024-01-29,HSBC_Search,Competitor,Commercial,Germany,31798,3991,2376.22,1170,202659.38
2024-01-30,HSBC_Search,Competitor,Commercial,France,6341,748,1588.19,151,16329.75
2024-01-01,HSBC_Search,Remarketing,Commercial,Germany,82520,5035,1833.37,1415,81246.3
2024-01-02,HSBC_Search,Remarketing,Commercial,Germany,130310,17754,1989.3,3797,625225.08
2024-01-03,HSBC_Search,Remarketing,Commercial,USA,116052,9561,123.79,844,156553.48
2024-01-04,HSBC_Search,Remarketing,Commercial,UK,53961,5385,2425.82,1755,250155.62
2024-01-05,HSBC_Search,Remarketing,Commercial,Germany,55524,4390,1828.28,271,38858.4
2024-01-06,HSBC_Search,Remarketing,Commercial,France,57937,702,591.32,233,37993.46
2024-01-07,HSBC_Search,Remarketing,Commercial,France,124879,17049,2163.15,5551,402592.1
2024-01-08,HSBC_Search,Remarketing,Commercial,Germany,7991,567,454.2,152,21235.48
2024-01-09,HSBC_Search,Remarketing,Commercial,France,112259,11399,2004.78,661,117797.11
2024-01-10,HSBC_Search,Remarketing,Commercial,Turkey,35493,2796,78.62,892,109484.39
2024-01-11,HSBC_Search,Remarketing,Commercial,France,108112,10531,1694.18,301,34836.62
2024-01-12,HSBC_Search,Remarketing,Commercial,UK,60498,4956,1260.82,964,44406.24
2024-01-13,HSBC_Search,Remarketing,Commercial,Germany,141432,14123,654.2,4583,716343.01
2024-01-14,HSBC_Search,Remarketing,Commercial,France,25337,3727,1840.25,473,67989.43
2024-01-15,HSBC_Search,Remarketing,Commercial,USA,83374,2482,2148.46,390,24570.65
2024-01-16,HSBC_Search,Remarketing,Commercial,Turkey,87263,5854,1436.65,1640,130302.96
2024-01-17,HSBC_Search,Remarketing,Commercial,UK,79321,3453,1453.26,849,64750.45
2024-01-18,HSBC_Search,Remarketing,Commercial,France,69415,10157,875.2,2443,219947.77
2024-01-19,HSBC_Search,Remarketing,Commercial,USA,147838,18524,902.27,6454,1241893.22
2024-01-20,HSBC_Search,Remarketing,Commercial,UK,96973,7214,1957.8,2674,288257.91
2024-01-21,HSBC_Search,Remarketing,Commercial,Turkey,125189,1987,1308.19,222,7114.0
2024-01-22,HSBC_Search,Remarketing,Commercial,USA,25865,144,1672.36,47,9705.48
2024-01-23,HSBC_Search,Remarketing,Commercial,UK,55483,6308,1695.13,907,162037.06
2024-01-24,HSBC_Search,Remarketing,Commercial,USA,93992,12135,1006.78,3778,268614.84
2024-01-25,HSBC_Search,Remarketing,Commercial,USA,46567,6057,551.04,2068,262023.77
2024-01-26,HSBC_Search,Remarketing,Commercial,France,58053,1150,1093.91,200,5228.98
2024-01-27,HSBC_Search,Remarketing,Commercial,Turkey,34464,353,1527.86,77,11431.5
2024-01-28,HSBC_Search,Remarketing,Commercial,UK,105895,11876,2426.96,187,36138.26
2024-01-29,HSBC_Search,Remarketing,Commercial,USA,42436,3466,808.38,916,182328.54
2024-01-30,HSBC_Search,Remarketing,Commercial,France,53826,5523,1199.12,1463,238700.86
2024-01-01,ING_Search,Brand,Commercial,Germany,25950,2063,2479.71,814,31023.91
2024-01-02,ING_Search,Brand,Commercial,France,8084,485,1264.34,106,9629.36
2024-01-03,ING_Search,Brand,Commercial,Germany,148598,3600,85.47,716,138922.69
2024-01-04,ING_Search,Brand,Commercial,USA,73276,6936,1116.56,2353,501102.2
2024-01-05,ING_Search,Brand,Commercial,Germany,131435,7072,1737.23,957,140106.16
2024-01-06,ING_Search,Brand,Commercial,France,16931,1413,370.38,30,5199.47
2024-01-07,ING_Search,Brand,Commercial,UK,116489,11377,2300.06,719,107456.93
2024-01-08,ING_Search,Brand,Commercial,UK,144166,10006,1863.37,1812,82225.75
2024-01-09,ING_Search,Brand,Commercial,France,143491,16544,629.15,3645,315379.09
2024-01-10,ING_Search,Brand,Commercial,Germany,94998,791,1535.26,206,28700.96
2024-01-11,ING_Search,Brand,Commercial,France,58183,8327,149.41,646,124712.85
2024-01-12,ING_Search,Brand,Commercial,Turkey,41268,2043,160.44,584,99343.07
2024-01-13,ING_Search,Brand,Commercial,UK,75510,6523,2015.43,677,57324.29
2024-01-14,ING_Search,Brand,Commercial,USA,80163,3884,927.9,1082,125817.76
2024-01-15,ING_Search,Brand,Commercial,Germany,48348,998,507.33,52,9326.54
2024-01-16,ING_Search,Brand,Commercial,UK,10439,561,1285.79,16,418.39
2024-01-17,ING_Search,Brand,Commercial,France,13798,509,858.79,79,9433.52
2024-01-18,ING_Search,Brand,Commercial,Germany,102076,7078,51.69,1227,192842.97
2024-01-19,ING_Search,Brand,Commercial,Turkey,57558,7894,1035.78,1807,157472.91
2024-01-20,ING_Search,Brand,Commercial,UK,34119,751,1093.77,95,6167.34
2024-01-21,ING_Search,Brand,Commercial,Germany,13607,1625,632.46,588,122676.37
2024-01-22,ING_Search,Brand,Commercial,UK,84053,5833,1400.56,1674,309332.01
2024-01-23,ING_Search,Brand,Commercial,Turkey,149594,21013,158.82,4959,260794.91
2024-01-24,ING_Search,Brand,Commercial,France,60093,3600,580.85,268,57659.07
2024-01-25,ING_Search,Brand,Commercial,UK,107144,100,296.02,14,1974.22
2024-01-26,ING_Search,Brand,Commercial,Germany,2084,276,2163.39,21,3294.42
2024-01-27,ING_Search,Brand,Commercial,UK,52599,6550,1320.71,433,107423.66
2024-01-28,ING_Search,Brand,Commercial,Turkey,19977,835,2146.14,181,39391.73
2024-01-29,ING_Search,Brand,Commercial,Turkey,144076,3115,2282.49,1144,42705.27
2024-01-30,ING_Search,Brand,Commercial,Turkey,79385,10034,1442.1,2369,121021.67
2024-01-01,ING_Search,Generic,Commercial,UK,99957,672,2198.86,172,8975.51
2024-01-02,ING_Search,Generic,Commercial,Turkey,60356,6826,1354.02,333,45912.35
2024-01-03,ING_Search,Generic,Commercial,UK,22133,2058,69.08,11,1863.98
2024-01-04,ING_Search,Generic,Commercial,France,40693,4974,2134.19,1448,89284.61
2024-01-05,ING_Search,Generic,Commercial,France,97850,362,1251.47,25,4000.91
2024-01-06,ING_Search,Generic,Commercial,Turkey,42291,4921,589.01,1664,94202.14
2024-01-07,ING_Search,Generic,Commercial,USA,75255,9525,914.89,552,19027.73
2024-01-08,ING_Search,Generic,Commercial,Germany,12839,1443,177.8,218,28895.92
2024-01-09,ING_Search,Generic,Commercial,Turkey,125518,16333,939.88,4552,470996.47
2024-01-10,ING_Search,Generic,Commercial,USA,119693,8432,1375.21,1591,182759.71
2024-01-11,ING_Search,Generic,Commercial,Turkey,49530,3475,1983.03,268,50165.13
2024-01-12,ING_Search,Generic,Commercial,USA,17609,1670,1500.18,379,89905.74
2024-01-13,ING_Search,Generic,Commercial,UK,85362,8114,1700.75,688,34253.92
2024-01-14,ING_Search,Generic,Commercial,France,115147,1655,2087.08,64,9405.41
2024-01-15,ING_Search,Generic,Commercial,Turkey,36540,5364,1960.79,907,62605.75
2024-01-16,ING_Search,Generic,Commercial,USA,87077,5931,1480.11,2080,411885.53
2024-01-17,ING_Search,Generic,Commercial,France,37561,567,1101.52,38,2840.93
2024-01-18,ING_Search,Generic,Commercial,Germany,91350,9910,1104.66,2695,484272.35
2024-01-19,ING_Search,Generic,Commercial,France,29644,245,2209.61,90,10084.79
2024-01-20,ING_Search,Generic,Commercial,Turkey,108053,14173,1391.55,2360,249793.72
2024-01-21,ING_Search,Generic,Commercial,Germany,44802,809,209.5,25,5364.33
2024-01-22,ING_Search,Generic,Commercial,UK,3542,345,350.0,70,13971.59
2024-01-23,ING_Search,Generic,Commercial,France,5494,339,675.02,104,22252.13
2024-01-24,ING_Search,Generic,Commercial,France,21759,2913,1547.4,209,17294.17
2024-01-25,ING_Search,Generic,Commercial,France,63888,4555,1090.89,666,56152.27
2024-01-26,ING_Search,Generic,Commercial,France,94378,568,2059.56,2,315.78
2024-01-27,ING_Search,Generic,Commercial,Germany,133465,1218,1064.23,67,12111.59
2024-01-28,ING_Search,Generic,Commercial,UK,70754,5658,1026.02,902,161419.96
2024-01-29,ING_Search,Generic,Commercial,France,93327,9443,1651.96,1995,165636.08
2024-01-30,ING_Search,Generic,Commercial,France,73874,1360,797.37,16,1445.28
2024-01-01,ING_Search,Competitor,Commercial,Germany,121092,14598,2273.87,1467,141043.41
2024-01-02,ING_Search,Competitor,Commercial,USA,141894,9505,1162.64,3083,347978.96
2024-01-03,ING_Search,Competitor,Commercial,Turkey,92543,3278,160.0,800,188867.88
2024-01-04,ING_Search,Competitor,Commercial,Germany,131858,4634,1334.87,1290,148597.94
2024-01-05,ING_Search,Competitor,Commercial,UK,78937,11094,1794.89,4249,412314.36
2024-01-06,ING_Search,Competitor,Commercial,Turkey,37324,3253,367.22,913,219481.41
2024-01-07,ING_Search,Competitor,Commercial,Turkey,33708,3276,998.02,1106,126945.5
2024-01-08,ING_Search,Competitor,Commercial,Turkey,51713,2606,1512.07,261,22384.76
2024-01-09,ING_Search,Competitor,Commercial,UK,145757,19560,2297.85,6439,1139075.86
2024-01-10,ING_Search,Competitor,Commercial,UK,14051,335,1019.79,96,5799.87
2024-01-11,ING_Search,Competitor,Commercial,UK,130731,9758,159.77,257,58285.12
2024-01-12,ING_Search,Competitor,Commercial,UK,36638,1769,262.51,151,14724.78
2024-01-13,ING_Search,Competitor,Commercial,Germany,49005,1743,883.5,349,73728.29
2024-01-14,ING_Search,Competitor,Commercial,UK,10872,81,1326.45,19,3040.87
2024-01-15,ING_Search,Competitor,Commercial,Turkey,120650,5970,314.6,231,23419.43
2024-01-16,ING_Search,Competitor,Commercial,USA,4163,448,2275.07,58,5762.48
2024-01-17,ING_Search,Competitor,Commercial,Turkey,51392,5969,341.62,1114,120958.17
2024-01-18,ING_Search,Competitor,Commercial,UK,6366,417,1550.92,159,12200.94
2024-01-19,ING_Search,Competitor,Commercial,USA,65491,2528,360.84,735,135974.46
2024-01-20,ING_Search,Competitor,Commercial,Turkey,24333,681,2307.32,138,31904.75
2024-01-21,ING_Search,Competitor,Commercial,USA,30574,2350,2276.49,656,134300.4
2024-01-22,ING_Search,Competitor,Commercial,Germany,10118,1182,2319.28,248,34769.25
2024-01-23,ING_Search,Competitor,Commercial,Germany,53598,5658,2114.93,1907,423523.61
2024-01-24,ING_Search,Competitor,Commercial,UK,144604,5032,1738.48,622,21866.28
2024-01-25,ING_Search,Competitor,Commercial,USA,27341,3880,331.16,1087,63194.16
2024-01-26,ING_Search,Competitor,Commercial,Turkey,58888,8142,1575.64,2317,509128.6
2024-01-27,ING_Search,Competitor,Commercial,France,23183,2137,317.17,15,3615.39
2024-01-28,ING_Search,Competitor,Commercial,France,102366,2547,2160.71,166,40507.39
2024-01-29,ING_Search,Competitor,Commercial,Germany,123415,17097,1942.27,6183,1275211.82
2024-01-30,ING_Search,Competitor,Commercial,USA,89161,6004,1284.64,1849,450769.28
2024-01-01,ING_Search,Remarketing,Commercial,Germany,35422,3496,572.36,615,84876.42
2024-01-02,ING_Search,Remarketing,Commercial,France,39671,1680,1885.01,505,106248.02
2024-01-03,ING_Search,Remarketing,Commercial,USA,84461,5172,773.8,760,40932.72
2024-01-04,ING_Search,Remarketing,Commercial,Germany,55110,2758,336.05,954,232059.91
2024-01-05,ING_Search,Remarketing,Commercial,France,50907,4614,111.84,94,23180.74
2024-01-06,ING_Search,Remarketing,Commercial,Germany,90187,6068,614.48,2159,144663.32
2024-01-07,ING_Search,Remarketing,Commercial,UK,43638,138,2468.18,28,3199.27
2024-01-08,ING_Search,Remarketing,Commercial,UK,101533,15072,978.22,362,52403.95
2024-01-09,ING_Search,Remarketing,Commercial,France,145125,16304,783.11,5789,1051668.88
2024-01-10,ING_Search,Remarketing,Commercial,France,119111,2669,1821.25,264,9903.56
2024-01-11,ING_Search,Remarketing,Commercial,UK,84157,3481,227.03,440,81961.49
2024-01-12,ING_Search,Remarketing,Commercial,UK,147606,11873,1530.23,841,91306.52
2024-01-13,ING_Search,Remarketing,Commercial,USA,105843,2183,283.44,670,21945.84
2024-01-14,ING_Search,Remarketing,Commercial,Germany,23548,1132,1986.36,134,9979.01
2024-01-15,ING_Search,Remarketing,Commercial,Turkey,5991,476,249.97,73,7663.63
2024-01-16,ING_Search,Remarketing,Commercial,France,102126,5091,913.69,944,89845.12
2024-01-17,ING_Search,Remarketing,Commercial,USA,57976,1212,1508.14,313,67700.61
2024-01-18,ING_Search,Remarketing,Commercial,Turkey,34107,3048,605.62,497,111632.11
2024-01-19,ING_Search,Remarketing,Commercial,France,120206,5474,1574.44,1914,60119.4
2024-01-20,ING_Search,Remarketing,Commercial,Turkey,13982,1608,554.75,309,23457.58
2024-01-21,ING_Search,Remarketing,Commercial,Germany,132111,12017,1860.29,4446,812411.29
2024-01-22,ING_Search,Remarketing,Commercial,France,110358,2335,1847.47,536,74494.55
2024-01-23,ING_Search,Remarketing,Commercial,UK,136148,13300,181.53,1071,54632.58
2024-01-24,ING_Search,Remarketing,Commercial,France,42225,4168,1537.16,445,56816.5
2024-01-25,ING_Search,Remarketing,Commercial,USA,136996,4260,1253.06,590,92192.57
2024-01-26,ING_Search,Remarketing,Commercial,Turkey,57222,3592,337.94,342,22879.38
2024-01-27,ING_Search,Remarketing,Commercial,France,86277,4406,1414.03,899,25262.36
2024-01-28,ING_Search,Remarketing,Commercial,UK,56195,2007,2452.37,749,177441.99
2024-01-29,ING_Search,Remarketing,Commercial,France,59237,6573,1411.16,1268,162889.98
2024-01-30,ING_Search,Remarketing,Commercial,UK,69066,184,1174.65,28,3236.94
2024-01-01,BNPParibas_Search,Brand,Commercial,UK,94602,6669,80.68,1840,202336.82
2024-01-02,BNPParibas_Search,Brand,Commercial,USA,44481,4582,2138.62,246,54052.99
2024-01-03,BNPParibas_Search,Brand,Commercial,USA,143234,4243,346.26,1697,396732.36
2024-01-04,BNPParibas_Search,Brand,Commercial,France,110878,5487,1227.87,1071,210532.31
2024-01-05,BNPParibas_Search,Brand,Commercial,USA,113846,8646,1785.37,882,140861.37
2024-01-06,BNPParibas_Search,Brand,Commercial,USA,4908,386,1818.71,92,15627.63
2024-01-07,BNPParibas_Search,Brand,Commercial,UK,45542,5505,1913.2,1647,189733.58
2024-01-08,BNPParibas_Search,Brand,Commercial,UK,10509,639,1380.55,118,5458.99
2024-01-09,BNPParibas_Search,Brand,Commercial,USA,68158,4415,553.68,696,98996.61
2024-01-10,BNPParibas_Search,Brand,Commercial,Germany,149435,3080,325.54,1066,184429.05
2024-01-11,BNPParibas_Search,Brand,Commercial,UK,94139,1686,427.35,267,17567.53
2024-01-12,BNPParibas_Search,Brand,Commercial,Turkey,103921,12357,625.85,4565,814839.26
2024-01-13,BNPParibas_Search,Brand,Commercial,UK,6974,394,1419.82,57,11547.57
2024-01-14,BNPParibas_Search,Brand,Commercial,Germany,140681,3187,253.75,841,158518.04
2024-01-15,BNPParibas_Search,Brand,Commercial,France,93648,6001,1858.38,2262,467013.33
